eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
unincorporated_solanoNANADISCoCNAexp0NA,2003,5,19.4302885352,95,unincorporated_solano,,,DIS,CoC,,exp0,,,,,,0.0,0.0,,,
unincorporated_solanoGGNANANANAexpmax_npNA,2004,5,102.246797705,95,unincorporated_solano,GG,,,,,expmax_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNANADISNANAexp2_npres,2005,16,87.1964117232,1,unincorporated_alameda,,,DIS,,,exp2_np,res,,,,,0.0,0.0,,,
unincorporated_marinNAtra3NANANAinunres,2006,216,44.8642008666,41,unincorporated_marin,,tra3,,,,inun,res,HS,,2.0,,,,,,
sausalitoNAtra3HRANANAoutNA,2007,16,43.8380225585,41,sausalito,,tra3,HRA,,,out,,,,,,0.0,0.0,,,
berkeleyNAtra2aNACoCNAoutNA,2008,2,107.039411834,1,berkeley,,tra2a,,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3NACoCNAoutres,2009,10,0.0898346368271,1,unincorporated_alameda,,tra3,,CoC,,out,res,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3NANANAoutNA,2010,24,673.572711658,1,unincorporated_alameda,,tra3,,,,out,,,,,,0.0,0.0,,,
alamedaNAtra3NANANAoutNA,2011,10,5.15508649705,1,alameda,,tra3,,,,out,,,,,,0.0,0.0,,,
san_leandroNANANACoCNAoutres,2012,3,1.11424037091,1,san_leandro,,,,CoC,,out,res,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3NACoCNAoutNA,2013,7,56.7231523364,1,unincorporated_alameda,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
richmondNANADISNANAoutNA,2014,18,369.703724987,13,richmond,,,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaGGtra2aNACoCNAoutNA,2015,2,0.717553678583,1,unincorporated_alameda,GG,tra2a,,CoC,,out,,,,,,0.0,0.0,,,
vallejoNAtra3NACoCppainNA,2016,96,115.914693055,95,vallejo,,tra3,,CoC,ppa,in,,,HM,,,,,,,
unincorporated_solanoNANADISCoCNAoutNA,2017,39,1662.36408237,95,unincorporated_solano,,,DIS,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3DISNANAoutNA,2018,13,241.016493469,1,unincorporated_alameda,,tra3,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNANANACoCNAoutNA,2019,7,113.483460184,1,unincorporated_alameda,,,,CoC,,out,,,,,,0.0,0.0,,,
san_brunoNANADISNANAinNA,2020,61,177.33255863,81,san_bruno,,,DIS,,,in,,,,,,,,,,
unincorporated_san_mateoGGtra3DISCoCNAinunNA,2021,3,0.657655335555,81,unincorporated_san_mateo,GG,tra3,DIS,CoC,,inun,,HS,,2.0,,,,,,
larkspurGGNAHRANANAinNA,2022,84,75.4021484919,41,larkspur,GG,,HRA,,,in,,HM,,50.0,,,,,,
san_anselmoNANAHRANANAinNA,2023,87,196.71608786,41,san_anselmo,,,HRA,,,in,,,,,,,,,,
sausalitoNAtra3NANANAinres,2024,11,1.17954624111,41,sausalito,,tra3,,,,in,res,,,,,,,,,
belvedereNANAHRANANAinres,2025,214,83.7092684175,41,belvedere,,,HRA,,,in,res,,,,,,,,,
unincorporated_marinNAtra3DISCoCNAinunres,2026,73,86.6524656875,41,unincorporated_marin,,tra3,DIS,CoC,,inun,res,,,,,,,,,
san_rafaelGGtra3HRANANAinres,2027,157,37.1492592483,41,san_rafael,GG,tra3,HRA,,,in,res,HM,,50.0,,,,,,
daly_cityGGtra1DISNANAinres,2028,54,4.40745711891,81,daly_city,GG,tra1,DIS,,,in,res,HM,,125.0,,,,,,
daly_cityNAtra2cNANANAinres,2029,44,3.12556214903,81,daly_city,,tra2c,,,,in,res,,,,,,,,,
unincorporated_solanoNANANANANAexpmax_npNA,2030,6,630.463588031,95,unincorporated_solano,,,,,,expmax_np,,,,,,0.0,0.0,,,
rohnert_parkNANANACoCNAinNA,2031,24,45.8614172919,97,rohnert_park,,,,CoC,,in,,,,,,,,,,
dixonNANANANANAinNA,2032,24,535.764138501,95,dixon,,,,,,in,,,,,,,,,,
san_mateoNANANACoCNAinNA,2033,70,140.737670236,81,san_mateo,,,,CoC,,in,,,,,,,,,,
mountain_viewNAtra2cHRANANAinNA,2034,14,9.20130177657,85,mountain_view,,tra2c,HRA,,,in,,,,,,,,,,
larkspurGGtra3HRADISNANAinres,2035,95,11.2392862385,41,larkspur,GG,tra3,HRADIS,,,in,res,HM,,50.0,,,,,,
san_rafaelGGtra3NANANAinres,2036,309,53.7504986578,41,san_rafael,GG,tra3,,,,in,res,HM,,35.0,,,,,,
san_rafaelGGNANANANAinres,2037,21,3.24364794296,41,san_rafael,GG,,,,,in,res,,,35.0,,,,,,
sunnyvaleGGNANANANAinNA,2038,13,317.093083385,85,sunnyvale,GG,,,,,in,,,,35.0,,,,,,
unincorporated_san_mateoGGtra3DISNANAinunres,2039,109,16.9566217594,81,unincorporated_san_mateo,GG,tra3,DIS,,,inun,res,HS,,2.0,,,,,,
corte_maderaGGNAHRANANAinNA,2040,24,5.23733359393,41,corte_madera,GG,,HRA,,,in,,HM,,50.0,,,,,,
mill_valleyNAtra3HRADISNANAoutres,2041,16,5.45329023543,41,mill_valley,,tra3,HRADIS,,,out,res,,,,,0.0,0.0,,,
mill_valleyGGtra3HRADISNANAoutres,2042,59,0.469370392042,41,mill_valley,GG,tra3,HRADIS,,,out,res,,,,,0.0,0.0,,,
tiburonNAtra3HRANANAinres,2043,211,29.930931569,41,tiburon,,tra3,HRA,,,in,res,,,,,,,,,
monte_serenoGGNAHRANANAinres,2044,13,3.96515763944,85,monte_sereno,GG,,HRA,,,in,res,HM,,75.0,,,,,,
san_joseGGNADISCoCNAinres,2045,106,21.9178294034,85,san_jose,GG,,DIS,CoC,,in,res,,,,,,,,,
san_franciscoNAtra1DISCoCNAinres,2046,28,1.71388382659,75,san_francisco,,tra1,DIS,CoC,,in,res,,,,,,,,,
fairfaxGGNAHRADISNANAinNA,2047,17,5.94702913665,41,fairfax,GG,,HRADIS,,,in,,HM,,50.0,,,,,,
redwood_cityNAtra3NACoCNAinNA,2048,89,59.3226398978,81,redwood_city,,tra3,,CoC,,in,,,,,,,,,,
unincorporated_santa_claraNANAHRADISNANAinunres,2049,291,209.332023136,85,unincorporated_santa_clara,,,HRADIS,,,inun,res,HS,,2.0,,,,,,
suisun_cityGGNADISNANAinNA,2050,32,47.2373495304,95,suisun_city,GG,,DIS,,,in,,,,35.0,,,,,,
vallejoGGNADISNANAinNA,2051,179,604.098723855,95,vallejo,GG,,DIS,,,in,,,,35.0,,,,,,
beniciaNANAHRADISNANAinNA,2052,117,365.847917565,95,benicia,,,HRADIS,,,in,,,,,,,,,,
unincorporated_solanoNANAHRADISNANAexpmaxres,2053,97,649.669273701,95,unincorporated_solano,,,HRADIS,,,expmax,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAinunres,2054,21,36.9880535573,95,unincorporated_solano,,,,,,inun,res,HS,,2.0,,,,,,
fairfieldGGtra3DISNANAinNA,2055,66,287.521881679,95,fairfield,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
los_gatosNAtra3HRADISNANAinres,2056,84,6.70956239946,85,los_gatos,,tra3,HRADIS,,,in,res,,,,,,,,,
san_franciscoGGtra2bDISCoCNAinres,2057,9,1.44095070065,75,san_francisco,GG,tra2b,DIS,CoC,,in,res,,,,,,,,,
san_joseNAtra2cDISCoCNAinNA,2058,46,202.915365855,85,san_jose,,tra2c,DIS,CoC,,in,,,,,,,,,,
morgan_hillNANANANANAoutNA,2059,21,347.043240179,85,morgan_hill,,,,,,out,,,,,,0.0,0.0,,,
milpitasNANADISNANAinNA,2060,97,143.242369759,85,milpitas,,,DIS,,,in,,,,,,,,,,
antiochGGtra2aDISCoCNAinNA,2061,17,153.597185547,13,antioch,GG,tra2a,DIS,CoC,,in,,HM,,55.0,,,,,,antioch
mountain_viewNAtra2bHRADISNANAinres,2062,109,46.4487426592,85,mountain_view,,tra2b,HRADIS,,,in,res,,,,,,,,,
mountain_viewGGtra2bHRADISNANAinNA,2063,29,20.4740179999,85,mountain_view,GG,tra2b,HRADIS,,,in,,HM,,100.0,,,,,,
san_joseGGtra2cHRADISNANAinNA,2064,43,71.2667926647,85,san_jose,GG,tra2c,HRADIS,,,in,,HM,,100.0,,,,,,
martinezNANAHRADISNANAinNA,2065,171,954.978063684,13,martinez,,,HRADIS,,,in,,,,,,,,,,
cupertinoNAtra3HRANANAinNA,2066,26,51.4200509666,85,cupertino,,tra3,HRA,,,in,,,,,,,,,,
campbellNAtra2cNANANAinNA,2067,31,116.067575115,85,campbell,,tra2c,,,,in,,,,,,,,,,
brentwoodGGtra3NANANAinres,2068,56,10.0904703875,13,brentwood,GG,tra3,,,,in,res,HM,,35.0,,,,,,
unincorporated_contra_costaNANANANANAexp2_npNA,2069,39,615.989272723,13,unincorporated_contra_costa,,,,,,exp2_np,,,,,,0.0,0.0,,,
san_joseGGtra2bDISNANAinNA,2070,24,30.3945868012,85,san_jose,GG,tra2b,DIS,,,in,,HM,,55.0,,,,,,
brisbaneGGtra3NANANAinNA,2071,22,241.91528459,81,brisbane,GG,tra3,,,,in,,HM,,35.0,,,,,,
el_cerritoNANAHRANANAinNA,2072,49,116.13829909,13,el_cerrito,,,HRA,,,in,,,,,,,,,,
unincorporated_contra_costaNAtra2aDISNANAinunres,2073,7,1.65793400275,13,unincorporated_contra_costa,,tra2a,DIS,,,inun,res,HS,,2.0,,,,,,
south_san_franciscoNANANANANAinNA,2074,27,50.4720327535,81,south_san_francisco,,,,,,in,,,,,,,,,,
corte_maderaNAtra3HRANANAoutNA,2075,26,163.095018095,41,corte_madera,,tra3,HRA,,,out,,,,,,0.0,0.0,,,
san_anselmoGGNAHRANANAinNA,2076,11,24.7206402885,41,san_anselmo,GG,,HRA,,,in,,HM,,50.0,,,,,,
san_rafaelNAtra3NANANAoutres,2077,5,0.862917801668,41,san_rafael,,tra3,,,,out,res,,,,,0.0,0.0,,,
san_rafaelGGNANACoCNAoutNA,2078,6,19.4025210253,41,san_rafael,GG,,,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_marinNAtra3NANANAoutres,2079,23,7.70473277763,41,unincorporated_marin,,tra3,,,,out,res,,,,,0.0,0.0,,,
corte_maderaGGtra3HRANANAinNA,2080,76,98.8162483503,41,corte_madera,GG,tra3,HRA,,,in,,HM,,50.0,,,,,,
mill_valleyGGtra3HRADISNANAinres,2081,44,3.41799236341,41,mill_valley,GG,tra3,HRADIS,,,in,res,HM,,50.0,,,,,,
larkspurGGtra3HRADISNANAinNA,2082,16,16.5918491024,41,larkspur,GG,tra3,HRADIS,,,in,,HM,,50.0,,,,,,
larkspurNANAHRADISNANAinNA,2083,23,20.554284499,41,larkspur,,,HRADIS,,,in,,,,,,,,,,
corte_maderaNAtra3HRANANAinNA,2084,38,43.3894639105,41,corte_madera,,tra3,HRA,,,in,,,,,,,,,,
corte_maderaGGtra3HRANANAoutres,2085,9,1.96404063399,41,corte_madera,GG,tra3,HRA,,,out,res,,,,,0.0,0.0,,,
mill_valleyNANAHRADISNANAoutres,2086,10,29.3605878544,41,mill_valley,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
mill_valleyNANAHRADISNANAoutNA,2087,8,26.3101473948,41,mill_valley,,,HRADIS,,,out,,,,,,0.0,0.0,,,
mill_valleyNAtra3HRADISNANAoutNA,2088,23,93.9967843109,41,mill_valley,,tra3,HRADIS,,,out,,,,,,0.0,0.0,,,
tiburonNANAHRADISNANAinNA,2089,122,157.24717784,41,tiburon,,,HRADIS,,,in,,,,,,,,,,
unincorporated_marinGGtra3HRADISNANAinunNA,2090,38,44.97549882,41,unincorporated_marin,GG,tra3,HRADIS,,,inun,,HS,,2.0,,,,,,
unincorporated_marinGGtra3HRADISNANAoutres,2091,86,22.2051574982,41,unincorporated_marin,GG,tra3,HRADIS,,,out,res,,,,,0.0,0.0,,,
tiburonNAtra3HRANANAinNA,2092,15,34.1997995612,41,tiburon,,tra3,HRA,,,in,,,,,,,,,,
belvedereNANAHRANANAinNA,2093,16,8.44166183843,41,belvedere,,,HRA,,,in,,,,,,,,,,
rossNAtra3HRANANAinNA,2094,10,2.26040373062,41,ross,,tra3,HRA,,,in,,,,,,,,,,
unincorporated_marinNANADISNANAexpmax_npNA,2095,35,3490.28856931,41,unincorporated_marin,,,DIS,,,expmax_np,,,,,,0.0,0.0,,,
novatoGGNADISNANAinres,2096,461,93.60949082,41,novato,GG,,DIS,,,in,res,,,35.0,,,,,,
unincorporated_marinNANANANANAexp1_npNA,2097,10,582.182731528,41,unincorporated_marin,,,,,,exp1_np,,,,,,0.0,0.0,,,
novatoGGNADISNANAinNA,2098,34,26.668385626,41,novato,GG,,DIS,,,in,,,,35.0,,,,,,
novatoGGtra3HRADISNANAinNA,2099,13,88.0009709009,41,novato,GG,tra3,HRADIS,,,in,,HM,,50.0,,,,,,
petalumaNANAHRANANAinNA,2100,27,124.439196128,97,petaluma,,,HRA,,,in,,,,,,,,,,
san_rafaelNANADISNANAoutres,2101,125,5.4648476901,41,san_rafael,,,DIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_marinNANADISNANAexp3_auNA,2102,19,21.3028513087,41,unincorporated_marin,,,DIS,,,exp3_au,,,,,,0.0,0.0,,,
unincorporated_sonomaGGNANANANAexp0NA,2103,9,7.59784313252,97,unincorporated_sonoma,GG,,,,,exp0,,,,,,0.0,0.0,,,
unincorporated_marinNANADISNANAexp0_npNA,2104,1,642.872923194,41,unincorporated_marin,,,DIS,,,exp0_np,,,,,,0.0,0.0,,,
san_rafaelNANADISCoCNAinNA,2105,23,239.938483667,41,san_rafael,,,DIS,CoC,,in,,,,,,,,,,
san_rafaelGGNADISCoCNAinres,2106,11,2.50055392405,41,san_rafael,GG,,DIS,CoC,,in,res,,,,,,,,,
unincorporated_marinNANADISCoCNAinunres,2107,95,109.125233814,41,unincorporated_marin,,,DIS,CoC,,inun,res,,,,,,,,,
san_rafaelNAtra3NANANAinNA,2108,22,109.778248895,41,san_rafael,,tra3,,,,in,,,,,,,,,,
unincorporated_marinNANADISNANAinunNA,2109,37,1632.2758145,41,unincorporated_marin,,,DIS,,,inun,,HS,,2.0,,,,,,
unincorporated_sonomaNANANACoCNAexp1NA,2110,40,392.578189138,97,unincorporated_sonoma,,,,CoC,,exp1,,,,,,0.0,0.0,,,
unincorporated_alamedaNANADISNANAexp1_npNA,2111,37,2642.59322272,1,unincorporated_alameda,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3DISNANAexp1NA,2112,21,412.989644166,1,unincorporated_alameda,,tra3,DIS,,,exp1,,,,,,0.0,0.0,,,
san_franciscoNAtra2bNANANAinNA,2113,25,78.9190099625,75,san_francisco,,tra2b,,,,in,,,,,,,,,,
cloverdaleGGNAHRANANAinNA,2114,21,42.239067357,97,cloverdale,GG,,HRA,,,in,,HM,,50.0,,,,,,
cloverdaleGGNANANANAinNA,2115,25,5.74101298592,97,cloverdale,GG,,,,,in,,,,35.0,,,,,,
cloverdaleGGNAHRANANAinres,2116,73,15.8446383137,97,cloverdale,GG,,HRA,,,in,res,HM,,50.0,,,,,,
healdsburgNANAHRADISNANAinres,2117,7,2.57140192981,97,healdsburg,,,HRADIS,,,in,res,,,,,,,,,
sebastopolGGNAHRADISNANAinres,2118,19,19.5397129499,97,sebastopol,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
petalumaGGtra3DISNANAinres,2119,29,12.2198832541,97,petaluma,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
unincorporated_sonomaGGtra3NANANAinunNA,2120,17,24.4793120343,97,unincorporated_sonoma,GG,tra3,,,,inun,,HS,,2.0,,,,,,
santa_rosaNAtra3NACoCNAinNA,2121,76,69.0982835612,97,santa_rosa,,tra3,,CoC,,in,,,,,,,,,,
san_mateoNANAHRADISNANAinNA,2122,59,290.420434706,81,san_mateo,,,HRADIS,,,in,,,,,,,,,,
san_franciscoNAtra1HRANANAinNA,2123,30,3.8247029347,75,san_francisco,,tra1,HRA,,,in,,,,,,,,,,
concordGGNADISCoCNAinres,2124,91,59.9978675663,13,concord,GG,,DIS,CoC,,in,res,,,,,,,,,
unincorporated_sonomaNAtra3HRANANAinunNA,2125,6,82.3951521931,97,unincorporated_sonoma,,tra3,HRA,,,inun,,HS,,2.0,,,,,,
mountain_viewGGtra2bHRADISNANAinres,2126,4,2.61076039132,85,mountain_view,GG,tra2b,HRADIS,,,in,res,HM,,100.0,,,,,,
mountain_viewGGtra3HRANANAinres,2127,56,26.1734610693,85,mountain_view,GG,tra3,HRA,,,in,res,HM,,75.0,,,,,,
unincorporated_sonomaNANANACoCNAexp2_npNA,2128,26,214.568055392,97,unincorporated_sonoma,,,,CoC,,exp2_np,,,,,,0.0,0.0,,,
beniciaNANADISNAppainNA,2129,26,81.5448659545,95,benicia,,,DIS,,ppa,in,,,HM,,,,,,,
campbellNAtra3DISCoCNAinNA,2130,9,10.7651163023,85,campbell,,tra3,DIS,CoC,,in,,,,,,,,,,
campbellNAtra3DISCoCNAinres,2131,23,4.93439944609,85,campbell,,tra3,DIS,CoC,,in,res,,,,,,,,,
burlingameNAtra3HRADISNANAinres,2132,15,3.48569917935,81,burlingame,,tra3,HRADIS,,,in,res,,,,,,,,,
san_carlosGGNAHRANANAinNA,2133,32,36.403609066,81,san_carlos,GG,,HRA,,,in,,HM,,75.0,,,,,,
sunnyvaleGGNANACoCNAinNA,2134,1,3.18564816953,85,sunnyvale,GG,,,CoC,,in,,,,35.0,,,,,,
unincorporated_contra_costaNAtra3NANANAinunres,2135,65,13.3159702633,13,unincorporated_contra_costa,,tra3,,,,inun,res,HS,,2.0,,,,,,
cupertinoGGtra3HRANANAinNA,2136,66,111.766830205,85,cupertino,GG,tra3,HRA,,,in,,HM,,75.0,,,,,,
unincorporated_santa_claraNANAHRADISNANAubzres,2137,131,37.4328754907,85,unincorporated_santa_clara,,,HRADIS,,,ubz,res,,,,,0.0,0.0,,,
south_san_franciscoGGtra3NACoCNAinNA,2138,106,308.911739057,81,south_san_francisco,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
unincorporated_contra_costaGGNANANANAoutNA,2139,3,12.1286357157,13,unincorporated_contra_costa,GG,,,,,out,,,,,,0.0,0.0,,,
san_joseGGtra2cHRANANAinNA,2140,137,257.463812253,85,san_jose,GG,tra2c,HRA,,,in,,HM,,100.0,,,,,,
saratogaNANAHRANANAinNA,2141,181,202.42378296,85,saratoga,,,HRA,,,in,,,,,,,,,,
monte_serenoNANAHRANANAoutres,2142,5,9.94498398654,85,monte_sereno,,,HRA,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraGGNAHRANANAexp0res,2143,143,35.6165166827,85,unincorporated_santa_clara,GG,,HRA,,,exp0,res,,,,,0.0,0.0,,,
los_gatosNANAHRANANAoutres,2144,44,13.3857569399,85,los_gatos,,,HRA,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraGGNAHRADISNANAexp0res,2145,34,12.6945407527,85,unincorporated_santa_clara,GG,,HRADIS,,,exp0,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNANAHRADISNANAexp0NA,2146,51,255.440301351,85,unincorporated_santa_clara,,,HRADIS,,,exp0,,,,,,0.0,0.0,,,
los_gatosNANAHRADISNANAoutNA,2147,18,811.328702757,85,los_gatos,,,HRADIS,,,out,,,,,,0.0,0.0,,,
los_gatosNANAHRADISNANAoutres,2148,32,47.6731915241,85,los_gatos,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
san_joseGGNANACoCNAinNA,2149,8,9.61844679302,85,san_jose,GG,,,CoC,,in,,,,35.0,,,,,,
san_joseNANAHRADISNANAoutres,2150,43,1129.75276999,85,san_jose,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
san_joseNANADISCoCNAinNA,2151,64,140.183066621,85,san_jose,,,DIS,CoC,,in,,,,,,,,,,
gilroyNAtra3DISCoCNAinNA,2152,117,153.270368115,85,gilroy,,tra3,DIS,CoC,,in,,,,,,,,,,
san_joseNAtra2cHRANANAinNA,2153,34,85.3995880762,85,san_jose,,tra2c,HRA,,,in,,,,,,,,,,
unincorporated_santa_claraNANANANANAexp1_npres,2154,21,98.4929560447,85,unincorporated_santa_clara,,,,,,exp1_np,res,,,,,0.0,0.0,,,
san_joseNAtra2cHRADISNANAoutNA,2155,1,0.2066627686,85,san_jose,,tra2c,HRADIS,,,out,,,,,,0.0,0.0,,,
unincorporated_santa_claraNANAHRADISNANAexp1_npres,2156,103,516.36511271,85,unincorporated_santa_clara,,,HRADIS,,,exp1_np,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNANAHRADISNANAexp2_npres,2157,2,3.51651152943,85,unincorporated_santa_clara,,,HRADIS,,,exp2_np,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNAtra3DISNANAoutNA,2158,156,1566.93519924,85,unincorporated_santa_clara,,tra3,DIS,,,out,,,,,,0.0,0.0,,,
morgan_hillNANADISNANAoutres,2159,15,65.1563789139,85,morgan_hill,,,DIS,,,out,res,,,,,0.0,0.0,,,
morgan_hillNANADISNAppainNA,2160,8,70.4860948411,85,morgan_hill,,,DIS,,ppa,in,,,HM,,,,,,,
morgan_hillNANANANANAinNA,2161,145,293.499063892,85,morgan_hill,,,,,,in,,,,,,,,,,
unincorporated_santa_claraNANADISCoCNAinunres,2162,63,9.37424298612,85,unincorporated_santa_clara,,,DIS,CoC,,inun,res,,,,,,,,,
unincorporated_santa_claraNANANANANAexpmax_npNA,2163,9,839.998898578,85,unincorporated_santa_clara,,,,,,expmax_np,,,,,,0.0,0.0,,,
gilroyNAtra3NANANAinres,2164,57,54.6655526873,85,gilroy,,tra3,,,,in,res,,,,,,,,,
morgan_hillNAtra3NANANAoutNA,2165,17,114.083498349,85,morgan_hill,,tra3,,,,out,,,,,,0.0,0.0,,,
unincorporated_santa_claraNANADISNANAubzNA,2166,50,466.686062175,85,unincorporated_santa_clara,,,DIS,,,ubz,,,,,,0.0,0.0,,,
unincorporated_solanoNANADISCoCppaoutNA,2167,4,75.2648059606,95,unincorporated_solano,,,DIS,CoC,ppa,out,,,HM,,,0.0,0.0,,,
unincorporated_solanoNANADISNANAubzres,2168,16,15.8839553848,95,unincorporated_solano,,,DIS,,,ubz,res,,,,,0.0,0.0,,,
unincorporated_solanoNANADISNANAexp0NA,2169,20,2504.12872599,95,unincorporated_solano,,,DIS,,,exp0,,,,,,0.0,0.0,,,
vallejoNANANACoCppainNA,2170,27,21.9010361537,95,vallejo,,,,CoC,ppa,in,,,HM,,,,,,,
vallejoNANADISNANAexp0res,2171,26,2.43059953649,95,vallejo,,,DIS,,,exp0,res,,,,,0.0,0.0,,,
vallejoNAtra3DISNANAinNA,2172,22,12.0920966793,95,vallejo,,tra3,DIS,,,in,,,,,,,,,,
unincorporated_solanoNANADISNANAexpmaxres,2173,18,34.9657204445,95,unincorporated_solano,,,DIS,,,expmax,res,,,,,0.0,0.0,,,
unincorporated_solanoNANAHRADISNANAinunres,2174,5,98.7038904152,95,unincorporated_solano,,,HRADIS,,,inun,res,HS,,2.0,,,,,,
vacavilleGGNANANANAinNA,2175,45,58.6648077992,95,vacaville,GG,,,,,in,,,,35.0,,,,,,
vacavilleGGNADISNANAinNA,2176,10,18.7799960677,95,vacaville,GG,,DIS,,,in,,,,35.0,,,,,,
vacavilleNANADISNANAoutNA,2177,12,265.658494396,95,vacaville,,,DIS,,,out,,,,,,0.0,0.0,,,
burlingameGGtra1HRANANAinres,2178,14,5.77486248923,81,burlingame,GG,tra1,HRA,,,in,res,HM,,125.0,,,,,,
unincorporated_alamedaGGNAHRADISNANAinunNA,2179,38,59.3900032976,1,unincorporated_alameda,GG,,HRADIS,,,inun,,HS,,2.0,,,,,,
unincorporated_santa_claraNAtra3DISNANAinunNA,2180,22,382.840906975,85,unincorporated_santa_clara,,tra3,DIS,,,inun,,HS,,2.0,,,,,,
san_joseGGtra3DISNANAoutNA,2181,2,0.189766601713,85,san_jose,GG,tra3,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_contra_costaNANANANANAexpmax_npNA,2182,76,876.3923961,13,unincorporated_contra_costa,,,,,,expmax_np,,,,,,0.0,0.0,,,
santa_claraNAtra3HRADISNANAinNA,2183,48,142.885409479,85,santa_clara,,tra3,HRADIS,,,in,,,,,,,,,,
sunnyvaleGGtra2bDISNANAinNA,2184,66,130.226013335,85,sunnyvale,GG,tra2b,DIS,,,in,,HM,,55.0,,,,,,
santa_claraGGtra3NACoCNAinNA,2185,64,70.9405491334,85,santa_clara,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
dublinGGtra3HRANANAinNA,2186,33,29.1956292881,1,dublin,GG,tra3,HRA,,,in,,HM,,50.0,,,,,,
alamedaNANANACoCppainNA,2187,2,3.03806798792,1,alameda,,,,CoC,ppa,in,,,HM,,,,,,,
oaklandGGtra3DISCoCNAinNA,2188,99,18.1016868267,1,oakland,GG,tra3,DIS,CoC,,in,,HM,,35.0,,,,,,
berkeleyNAtra3NACoCNAinNA,2189,54,146.986528041,1,berkeley,,tra3,,CoC,,in,,,,,,,,,,
unincorporated_alamedaNANAHRANANAexp0res,2190,33,4.88782240069,1,unincorporated_alameda,,,HRA,,,exp0,res,,,,,0.0,0.0,,,
emeryvilleGGtra3DISNANAinres,2191,12,3.15983886248,1,emeryville,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
emeryvilleNAtra3NANANAinres,2192,12,0.938836958978,1,emeryville,,tra3,,,,in,res,,,,,,,,,
piedmontGGNAHRADISNANAinNA,2193,20,10.0108883255,1,piedmont,GG,,HRADIS,,,in,,HM,,50.0,,,,,,
piedmontGGNAHRANANAinNA,2194,39,18.0756520491,1,piedmont,GG,,HRA,,,in,,HM,,50.0,,,,,,
berkeleyGGtra2aNANANAinres,2195,33,3.5098992055,1,berkeley,GG,tra2a,,,,in,res,HM,,55.0,,,,,,
berkeleyGGtra3DISCoCNAinres,2196,239,29.1090845397,1,berkeley,GG,tra3,DIS,CoC,,in,res,,,,,,,,,
berkeleyNANANACoCNAinNA,2197,14,76.0736381972,1,berkeley,,,,CoC,,in,,,,,,,,,,
berkeleyNAtra3HRADISNANAinres,2198,54,10.0938286498,1,berkeley,,tra3,HRADIS,,,in,res,,,,,,,,,
berkeleyNANADISNANAinres,2199,19,4.34469574513,1,berkeley,,,DIS,,,in,res,,,,,,,,,
berkeleyNANAHRANANAinNA,2200,39,22.9674076628,1,berkeley,,,HRA,,,in,,,,,,,,,,
albanyNANAHRANANAinNA,2201,4,40.5951252358,1,albany,,,HRA,,,in,,,,,,,,,,
albanyGGtra3NANANAinNA,2202,8,100.886146429,1,albany,GG,tra3,,,,in,,HM,,35.0,,,,,,
albanyGGtra2aHRANANAinres,2203,308,34.0580638236,1,albany,GG,tra2a,HRA,,,in,res,HM,,75.0,,,,,,
albanyGGtra2aNANANAinres,2204,2,0.132232586326,1,albany,GG,tra2a,,,,in,res,HM,,55.0,,,,,,
alamedaNANADISNANAinres,2205,50,17.7377945247,1,alameda,,,DIS,,,in,res,,,,,,,,,
alamedaNANANACoCNAinres,2206,33,19.1708941399,1,alameda,,,,CoC,,in,res,,,,,,,,,
alamedaNANAHRANANAinres,2207,7,5.61011141352,1,alameda,,,HRA,,,in,res,,,,,,,,,
