id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
60258,,Dublin,117 - Mixed Use,1,35,25,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60259,,Dublin,117 - Neighborhood Commercial,0.35,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60260,,Dublin,117 - Neighborhood Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60261,,Dublin,117 - Neighborhood Square,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60262,,Dublin,117 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60263,,Dublin,117 - Parks/Public Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60264,,Dublin,117 - Public Lands,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60265,,Dublin,117 - Public/Semi-Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60266,,Dublin,117 - Retail/Office,0.35,45,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60267,,Dublin,117 - Retail/Office and Automotive,0.35,45,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60268,,Dublin,117 - Rural Residential/Agriculture,,35,0.01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60269,,Dublin,117 - Single Family Residential,0.7,35,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60270,,Dublin,117 - Stream Corridor,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60271,,Fairview,119 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60272,,Fairview,119 - CN or C-1,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/4/2x5
60273,,Fairview,119 - Other/Unclassified,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60274,,Fairview,119 - Park/Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60275,,Fairview,119 - Planned Development,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60276,,Fairview,119 - Public/Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
60277,,Fairview,119 - R-1,,,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60278,,Fairview,119 - R-1-B-E (5 ACRE),,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60279,,Fairview,119 - R-1-B-E (SQ/10000),,,4.36,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60280,,Fairview,119 - R-1-B-E (SQ/20000),,,2.178,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60281,,Fairview,119 - R-1-B-E (SQ/50000),,,0.87,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60282,,Fairview,119 - R-1-B-E (SQ/6000),,,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60283,,Fairview,119 - R-1-B-E or R-1-L-B-E,,,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/4/2x5
60284,,Fairview,119 - Residential 0-4 du/ac,,,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60285,,Fairview,119 - Residential 5-8 du/ac,,,8,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60286,,Fairview,119 - Vacant,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60287,,Alameda County,199 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60288,,Alameda County,199 - High Density Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60289,,Alameda County,199 - High Density Residential,,,86,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
60290,,Alameda County,199 - Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
60291,,Alameda County,199 - Light Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60292,,Alameda County,199 - Low Density Residential,,,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60293,,Alameda County,199 - Medium Density Residential,,,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60294,,Alameda County,199 - Mixed Use,,,22,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,
60295,,Alameda County,199 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60296,,Alameda County,199 - Other,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60297,,Alameda County,199 - Urban Reserve,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60298,,Alameda County,199 - Water,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60299,,Antioch,201 - A Street Interchange,0.4,,,,0,0,0,1,1,0,0,0,0,1,1,0,1,1,x99
60300,,Antioch,201 - Business Park,0.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x99
60301,,Antioch,201 - Conveniance Commercial,0.6,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x99
60302,,Antioch,201 - East Lone Tree,0.5,,,,0,0,0,1,1,0,0,0,0,1,1,0,1,1,x99
60303,,Antioch,201 - Eastern Waterfront Employment,0.55,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x99
60304,,Antioch,201 - Estate Residential,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60305,,Antioch,201 - General Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x99
60306,,Antioch,201 - High Density Residential,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x99
60307,,Antioch,201 - Low Density Residential,,,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60308,,Antioch,201 - Medium Density Residential,,,10,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x99
60309,,Antioch,201 - Medium Low Density Residential,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60310,,Antioch,201 - Mixed Use,0.5,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,x99
60311,,Antioch,201 - Mixed Use Planned Community/Resort,,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,x99
60312,,Antioch,201 - Neighborhood Commercial,0.4,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x99
60313,,Antioch,201 - Office,0.5,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,x99
60314,,Antioch,201 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60315,,Antioch,201 - Open Space (Antioch Dunes),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60316,,Antioch,201 - Public/ Institutional,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60317,,Antioch,201 - Rivertown/Urban Waterfront,1.5,,20,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,x99
60318,,Antioch,201 - Sand Creek,0.5,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x99
60319,,Antioch,201 - Somersville Road Corridor,0.5,,,,0,0,0,1,1,0,0,0,0,1,1,0,1,1,x99
60320,,Antioch,201 - State Route 4 Industrial Frontage,1.25,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x99
60321,,Antioch,201 - Western Gateway,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x99
60322,,Brentwood,202 - Agriculture Conservation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60323,,Brentwood,202 - Business Office,1.28,30,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6/x/x993
60324,,Brentwood,202 - Community Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60325,,Brentwood,202 - Downtown Mixed Use Area,2.7,,16,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,6/x/x993
60326,,Brentwood,202 - Elementary School,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60327,,Brentwood,202 - High Density Residential,1.8,36,16,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60328,,Brentwood,202 - High School,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60329,,Brentwood,202 - Light Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6/x/x993
60330,,Brentwood,202 - Low Density Residential,,30,3.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60331,,Brentwood,202 - Medium Density Residential,0.8,30,16,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60332,,Brentwood,202 - Middle School,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60333,,Brentwood,202 - Neighborhood Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,6/x/x993
60334,,Brentwood,202 - Neighborhood Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60335,,Brentwood,202 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60336,,Brentwood,202 - Professional Office,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6/x/x993
60337,,Brentwood,202 - Public Facilities,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60338,,Brentwood,202 - Ranchette Estate Residential,,35,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60339,,Brentwood,202 - Special Planning Areas,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60340,,Brentwood,202 - Thoroughfare Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,6/x/x993
60341,,Brentwood,202 - Urban Reserve,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60342,,Brentwood,202 - Very Low Density Residential,,30,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6/x/x993
60343,,Clayton,203 - Convenience Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60344,,Clayton,203 - Cultural Center,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60345,,Clayton,203 - High Density Residential,,35,7.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60346,,Clayton,203 - Institutional Density Residential,,35,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60347,,Clayton,203 - Kirker Corridor,,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60348,,Clayton,203 - Low Density Residential,,35,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60349,,Clayton,203 - Medium Density Residential,,35,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60350,,Clayton,203 - Multi-Family Low Density Residential,0.5,35,7.6,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60351,,Clayton,203 - Multi-Family Medium Density Residential,0.5,35,10.1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60352,,Clayton,203 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60353,,Clayton,203 - Public/Private Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60354,,Clayton,203 - Public/Quasi Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60355,,Clayton,203 - Rural Estate,,35,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60356,,Clayton,203 - Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60357,,Clayton,203 - Town Center,,40,,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60358,,Concord,204 - (CAMU) Central Area Multiple Use,,,100,,0,1,1,1,0,1,0,0,0,1,1,0,1,1,Pre22
60359,,Concord,204 - (CO) Community Office,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Pre22
60360,,Concord,204 - (CONC) Community Office/Neighborhood Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60361,,Concord,204 - (HDR) High Density Residential,,,100,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60362,,Concord,204 - (HDRCO) High Density Residential & Regional Commercial & Office,,,100,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60363,,Concord,204 - (IBO) Industrial Business Park,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60364,,Concord,204 - (LDR) Low Density Residential,,,10,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60365,,Concord,204 - (LDRCO) Low Density Residential & Community Office,,,10,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60366,,Concord,204 - (MDR) Medium Density Residential,,,32,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60367,,Concord,204 - (MDRNCC) Medium Density Residential & Neighborhood Community Commercial,,,32,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60368,,Concord,204 - (NCC) Neighborhood/Community Commercial,0.35,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60369,,Concord,204 - (NCCRO) Neighborhood/Community Commercial & Regional Office,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60370,,Concord,204 - (NWS) Naval Weapons Station,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60371,,Concord,204 - (OS) Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60372,,Concord,204 - (P) Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60373,,Concord,204 - (PQP) Public/Quasi Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60374,,Concord,204 - (RC) Regional Commercial,0.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60375,,Concord,204 - (RCC) Rural Residential - Conservation,,,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60376,,Concord,204 - (RO) Regional Office,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Pre22
60377,,Concord,204 - (WRC) Wetlands/Resource Conservation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60378,,El Cerrito,205 - Commercial,3,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,3/x/x999
60379,,El Cerrito,205 - High Density,,,35,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3/x/x999
60380,,El Cerrito,205 - Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3/x/x999
60381,,El Cerrito,205 - Low Density,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x999
60382,,El Cerrito,205 - Medium Density,,,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x999
60383,,El Cerrito,205 - Neighborhood Commercial,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,3/x/x999
60384,,El Cerrito,"205 - Parks, Open Space, Greenways",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x999
60385,,El Cerrito,205 - Very Low Density,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x999
60386,,Hercules,206 - Commercial - Public,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60387,,Hercules,206 - Community Commercial,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60388,,Hercules,206 - Franklin Canyon Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60389,,Hercules,206 - General Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60390,,Hercules,206 - Historic Town Center,0.4,,17,,1,1,1,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60391,,Hercules,206 - Industrial,0.5,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9/x/x998
60392,,Hercules,206 - Industrial Residential,0.5,40,25,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,9/x/x998
60393,,Hercules,206 - Multi-Family Low Density Residential,,45,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60394,,Hercules,206 - Multi-Family Medium Density Residential,,60,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60395,,Hercules,206 - Planned Commercial Industrial,0.5,,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,9/x/x998
60396,,Hercules,206 - Planned Commercial Residential,0.4,,30,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,9/x/x998
60397,,Hercules,206 - Planned Office - Research & Development,1,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60398,,Hercules,206 - Public - City,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9/x/x998
60399,,Hercules,206 - Public - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60400,,Hercules,206 - Public - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60401,,Hercules,206 - Public - School,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9/x/x998
60402,,Hercules,206 - Single Family Estate,,35,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60403,,Hercules,206 - Single Family Low Density Residential,,35,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9/x/x998
60404,,Hercules,206 - Waterfront Commercial,0.3,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,9/x/x998
60405,,Lafayette,207 - Administrative/Professional Office/Multifamily Residential,0.4,35,35,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,xx/x/x998
60406,,Lafayette,207 - Community Facilities/Civic Uses,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,xx/x/x998
60407,,Lafayette,207 - Downtown Core,,35,35,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,xx/x/x998
60408,,Lafayette,207 - East End Commercial,,35,35,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,xx/x/x998
60409,,Lafayette,207 - High Density Multifamily Residential,,,35,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60410,,Lafayette,207 - Low Density Multifamily Residential,,,17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60411,,Lafayette,207 - Low Density Single Family Residential,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60412,,Lafayette,207 - Medium Density Single Family Residential,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60413,,Lafayette,207 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60414,,Lafayette,207 - Parkland,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60415,,Lafayette,207 - Public Utilities,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,xx/x/x998
60416,,Lafayette,207 - Very Low Density Single Family Residential,,,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,xx/x/x998
60417,,Lafayette,207 - West End Commercial,,35,35,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,xx/x/x998
60418,,Martinez,208 - High Density Residential,,,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60419,,Martinez,208 - Hillside Residential,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60420,,Martinez,208 - Industrial,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60421,,Martinez,208 - Medium Density Residential,,,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60422,,Martinez,208 - Open Space/ Conservation Use Land,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60423,,Martinez,208 - Parks and Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60424,,Martinez,208 - Parkway Holding Zone,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60425,,Martinez,208 - Professional and Administrative,30,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60426,,Martinez,208 - Public Institutions,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60427,,Martinez,208 - Public Permanent Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60428,,Martinez,208 - Retail and Services,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60429,,Martinez,208 - Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60430,,Martinez,208 - Slope Density Ordinance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60431,,Moraga,209 - College,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8/x/x99
60432,,Moraga,209 - Community Commercial,1,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,8/x/x99
60433,,Moraga,209 - Limited Commercial,1.5,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,8/x/x99
60434,,Moraga,209 - Multi-Family Six Dwelling Units/Acre,,,6,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60435,,Moraga,209 - Office Commercial,0.65,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,8/x/x99
60436,,Moraga,209 - Open Space Lands,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60437,,Moraga,209 - Public Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60438,,Moraga,209 - Schools,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8/x/x99
60439,,Moraga,209 - Single Family One Dwelling Unit/Acre,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60440,,Moraga,209 - Single Family Three Dwelling Units/Acre,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60441,,Moraga,209 - Single Family Two Dwelling Units/Acre,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60442,,Moraga,209 - Study Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x99
60443,,Pinole,210 - High Density Residential,,40,35,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60444,,Pinole,210 - Light Industrial/Service Commercial,,,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,5/x/x995
60445,,Pinole,210 - Low Density Residential,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60446,,Pinole,210 - Major Institution/Medical,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5/x/x995
60447,,Pinole,210 - Medium Density Residential,,40,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60448,,Pinole,210 - Mixed Use - Neighborhood Commercial/High Density Residential,,,35,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5/x/x995
60449,,Pinole,210 - Mixed Use - Neighborhood Commercial/Low Density Residential,,,1,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5/x/x995
60450,,Pinole,210 - Mixed Use - Neighborhood Commercial/Medium Density Residential,,,20,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5/x/x995
60451,,Pinole,210 - Mixed Use - Suburban/Rural Residential and Medium Density Residential,3,50,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60452,,Pinole,210 - Neighborhood Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,5/x/x995
60453,,Pinole,210 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60454,,Pinole,210 - Parks and Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60455,,Pinole,210 - Public Facilities,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5/x/x995
60456,,Pinole,210 - Regional Commercial,0.4,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,5/x/x995
60457,,Pinole,210 - San Pablo Bay Conservation Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60458,,Pinole,210 - Suburban/Rural Residential,,,10,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60459,,Pinole,210 - Transportation Right of Way,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/x/x995
60460,,Pittsburg,211 - Business Commercial,1,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60461,,Pittsburg,211 - Community Commercial,0.5,60,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60462,,Pittsburg,211 - Downtown Commercial,2,60,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60463,,Pittsburg,211 - Downtown High Density Residential (18-30 un/ac),,40,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60464,,Pittsburg,211 - Downtown Low Density Residential (4-12un/ac),,35,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60465,,Pittsburg,211 - Downtown Medium Density Residential (12-18un/ac),,40,18,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60466,,Pittsburg,211 - High Density Residential (14-25un/ac),,45,25,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60467,,Pittsburg,211 - Hillside Low Density Residential (<5un/ac),,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60468,,Pittsburg,211 - Industrial,0.5,50,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60469,,Pittsburg,211 - Institutional/Quasi Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60470,,Pittsburg,211 - Low Density Residential (1-7un/ac),,28,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60471,,Pittsburg,211 - Marine Commercial,1.5,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60472,,Pittsburg,211 - Medium Density Residential (7-14un/ac),,35,14,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60473,,Pittsburg,211 - Mixed Use,1,40,5,,0,0,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60474,,Pittsburg,211 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60475,,Pittsburg,211 - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60476,,Pittsburg,211 - Regional Commercial,0.5,60,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60477,,Pittsburg,211 - Service Commercial,0.5,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60478,,Pittsburg,211 - Utility/ROW,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60479,,Pleasant Hill,212 - Commercial and Retail,0.4,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60480,,Pleasant Hill,212 - Light Industrial,0.33,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60481,,Pleasant Hill,212 - Mixed Use,0.75,,40,,0,0,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60482,,Pleasant Hill,212 - Multifamily High Density,,,40,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60483,,Pleasant Hill,212 - Multifamily Low Density,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60484,,Pleasant Hill,212 - Multifamily Medium Density,,,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
